ID.Number,College.Name,State,Public.private,Avg.Math.SAT,Avg.Verbal.SAT,Avg.combined.SAT,Avg.ACT,First.quartile...Math.SAT,Third.quartile...Math.SAT,First.quartile...Verbal.SAT,Third.quartile...Verbal.SAT,First.quartile...ACT,Third.quartile...ACT,Num.applications.received,Num.applicants.accepted,Num.students.enrolled,Pct.new.students.from.top.10..of.HS.class,Pct.new.students.from.top.25..of.HS.class,Num.full.time.undergraduates,Num.part.time.undergraduates,In.state.tuition,Out.of.state.tuition,Room.and.Board.costs,Room.costs,Board.costs,Additional.fees,Estimated.book.costs,Estimated.personal.spending,Pct.of.faculty.with.PhDs,Pct.of.faculty.with.terminal.degree,Student.faculty.ratio,Pct.alumni.who.donate,Instructional.expenditure.per.student,Graduation.rate,Private.or.Public,InterQ_Math_SAT,InterQ_Verbal_SAT
3510,Middle Tennessee State University,TN,1,503,439,942,20,440,500,380,490,18,23,4587,3423,2132,NA,NA,12541,2885,1616,5550,2352,1584,974,176,500,NA,69,72,19.2,10,4902,39,Public,60,110
3511,Milligan College,TN,2,NA,NA,NA,23,NA,NA,NA,NA,20,26,610,461,189,26,52,685,49,8200,8200,3300,1600,1700,200,550,1000,63,69,12,16,8128,64,Private,NA,NA
3518,Southern Coll. of Seventh-day Adventists,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,19,25,699,660,349,NA,NA,1198,296,8414,8414,3496,1530,1966,250,504,900,49,49,14.1,19,7665,59,Private,NA,NA
3519,Rhodes College,TN,2,NA,NA,NA,NA,570,680,520,620,25,30,2302,1831,391,58,82,1345,59,15200,15200,4768,2696,2072,158,550,1500,90,96,10.8,47,13388,77,Private,110,100
3522,Tennessee State University,TN,1,NA,NA,NA,NA,NA,NA,NA,NA,18,22,6626,4122,721,24,31,4566,1913,1470,4836,2290,986,1304,70,NA,NA,72,73,18.6,NA,7527,41,Public,NA,NA
3523,Tennessee Technological University,TN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2594,2542,1580,11,29,6461,910,1740,4025,3625,1505,2125,NA,700,1400,76,84,16.9,NA,5799,54,Public,NA,NA
3525,Tennessee Wesleyan College,TN,2,440,370,810,19,NA,NA,NA,NA,18,21,232,182,99,7,29,402,237,7070,7070,3640,2140,1500,150,400,3158,59,65,8.9,16,6286,36,Private,NA,NA
3526,Trevecca Nazarene College,TN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,272,145,13,50,770,213,4750,4750,3270,1870,1400,320,500,800,57,57,14,NA,5881,49,Private,NA,NA
3527,Tusculum College,TN,2,420,370,790,19,370,510,320,450,16,26,626,372,145,12,34,983,40,7700,7700,3400,3400,NA,100,450,800,70,70,21.9,28,4933,52,Private,140,130
3528,Union University,TN,2,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,846,752,406,35,84,1688,502,5780,5780,2530,1580,950,134,550,600,44,52,13.5,13,3861,NA,Private,NA,NA
3529,University of Tennessee at Chattanooga,TN,1,NA,NA,NA,22,NA,NA,NA,NA,19,25,2091,1338,991,NA,NA,5359,1758,1824,5800,3304,1704,1600,NA,600,1025,76,86,16.8,NA,6339,39,Public,NA,NA
3530,University of Tennessee at Knoxville,TN,1,525,468,993,23,460,590,410,530,21,26,7473,5372,3013,27,53,15749,3237,1830,5764,3262,1584,1678,222,750,3300,86,92,16.5,22,8612,53,Public,130,120
3531,University of Tennessee at Martin,TN,1,NA,NA,NA,22,NA,NA,NA,NA,18,23,1934,1500,1123,NA,NA,4669,675,1900,5832,2890,1490,1400,NA,500,1000,68,73,19.6,10,5396,48,Public,NA,NA
3534,University of the South,TN,2,601,557,1158,27,550,650,500,620,25,29,1445,966,326,46,83,1129,24,15350,15350,4080,2010,2070,175,450,810,89,93,10.3,52,18784,82,Private,100,120
3535,Vanderbilt University,TN,2,640,559,1199,28,590,690,510,610,26,30,7791,4690,1499,71,92,5500,90,17865,17865,6525,4132,2393,964,630,952,93,98,5.8,26,23850,83,Private,100,100
3536,Bryan College,TN,2,NA,NA,NA,NA,430,580,400,570,20,26,315,242,108,NA,NA,410,15,7300,7300,3950,2200,1750,390,450,NA,70,70,12.6,NA,6966,62,Private,150,170
3537,Abilene Christian University,TX,2,NA,NA,NA,22,NA,NA,NA,NA,19,25,1660,1232,721,23,52,2885,537,7440,7440,3300,NA,NA,NA,450,2200,70,78,18.1,12,7041,60,Private,NA,NA
3541,Angelo State University,TX,1,509,441,950,22,420,580,380,510,19,25,3540,2001,1016,24,54,4190,1512,840,5130,3592,1324,2268,734,500,2000,60,62,23.1,5,4010,34,Public,160,130
3543,Austin College,TX,2,554,498,1052,24,500,610,440,560,21,27,948,798,295,42,74,1120,15,11280,11280,4342,NA,NA,125,400,1150,81,95,13,33,11361,71,Private,110,120
3557,Concordia Lutheran College,TX,2,469,402,871,20,390,530,330,470,18,23,232,216,106,16,34,534,172,6900,6900,3800,3800,NA,480,450,1825,67,76,12.1,9,6875,42,Private,140,140
3560,Dallas Baptist University,TX,2,497,435,932,22,430,560,370,500,19,25,360,314,155,37,64,848,1542,5400,5400,3270,1330,1940,130,500,NA,48,48,14.4,1,7081,87,Private,130,130
3564,East Texas Baptist University,TX,2,NA,NA,NA,21,NA,NA,NA,NA,18,24,379,341,265,10,36,1050,151,4950,4950,2780,1040,1740,470,530,1500,62,62,15.7,7,5619,38,Private,NA,NA
3565,East Texas State University,TX,1,467,411,878,21,NA,NA,NA,NA,NA,NA,2219,1441,719,NA,NA,4129,1343,1580,5390,3380,NA,NA,NA,810,1080,87,90,21.8,9,5073,35,Public,NA,NA
3571,Hardin-Simmons University,TX,2,510,470,980,22,420,560,370,500,18,25,467,424,350,16,40,1365,334,6300,6300,2980,1360,1620,480,700,2140,75,79,13.7,10,7054,38,Private,140,130
3575,Howard Payne University,TX,2,458,405,863,20,380,520,350,460,18,22,516,454,322,13,34,1201,214,5190,5190,2992,1680,1312,320,400,NA,59,59,12.7,6,5684,37,Private,140,110
3576,Houston Baptist University,TX,2,498,432,930,22,410,580,380,490,21,25,413,330,215,NA,55,1247,430,5400,5400,2340,2340,NA,210,600,NA,65,71,14,NA,5438,56,Private,170,110
3577,Huston-Tillotson College,TX,2,336,450,786,16,225,345,225,345,12,21,261,159,114,7,20,455,84,5180,5180,3624,2064,1560,660,500,1857,55,55,11,6,9203,NA,Private,120,120
3578,Incarnate Word College,TX,2,480,441,921,21,410,510,390,480,19,23,1163,927,386,16,49,1685,556,8840,8840,4689,2049,2640,110,750,2775,67,69,11.4,21,6095,95,Private,100,90
3581,Lamar University,TX,1,459,413,872,20,320,460,300,450,NA,NA,2336,1725,1043,10,27,5438,4058,864,4752,3040,1386,1654,840,508,1463,48,82,18.4,12,5879,26,Public,140,150
3584,LeTourneau University,TX,2,552,491,1043,24,490,640,430,550,20,29,477,417,204,29,54,1532,77,8840,8840,4240,4240,NA,120,600,1400,58,70,20.8,23,6863,56,Private,150,120
3586,Lubbock Christian University,TX,2,NA,NA,NA,21,NA,NA,NA,NA,18,24,550,500,275,9,29,863,218,6612,6612,2954,NA,NA,250,300,NA,39,47,11.9,8,5367,39,Private,NA,NA
3588,University of Mary Hardin-Baylor,TX,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,416,259,15,35,1351,555,4950,4950,3136,1786,1350,300,600,1200,46,48,16.4,NA,5081,NA,Private,NA,NA
3591,McMurry University,TX,2,500,408,908,21,430,580,340,470,18,24,578,411,187,25,50,880,477,6930,6930,3452,NA,NA,NA,400,1525,57,64,11,11,6383,32,Private,150,130
3592,Midwestern State University,TX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597,1125,751,NA,NA,3404,1734,840,5130,3436,1800,1636,896,630,1838,95,97,21.6,7,4001,36,Public,NA,NA
3594,University of North Texas,TX,1,526,467,993,23,460,590,420,520,20,24,4418,2737,2049,23,51,14047,5134,672,4104,3579,1840,1739,650,450,1700,86,94,22.6,6,5657,35,Public,130,100
3598,Our Lady of the Lake University,TX,2,434,407,841,NA,380,480,340,460,NA,NA,2308,1336,295,22,46,1202,942,8530,8530,3644,2020,1624,134,616,1576,56,64,14.9,25,7114,37,Private,100,120
3599,University of Texas-Pan American,TX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040,4040,1800,NA,46,7410,3055,991,3486,2536,NA,NA,NA,NA,NA,92,92,22.9,NA,NA,16,Public,NA,NA
3604,Rice University,TX,2,NA,NA,NA,NA,665,763,592,708,NA,NA,7935,1514,633,87,95,2674,NA,9950,9950,5725,3100,2625,365,525,1330,91,100,8.6,39,22836,91,Private,98,116
3606,Sam Houston State University,TX,1,NA,NA,NA,21,NA,NA,NA,NA,18,22,4839,3549,1577,41,41,8901,2245,840,5130,2970,1500,1490,688,900,NA,76,90,27.2,NA,4029,43,Public,NA,NA
3610,Schreiner College,TX,2,470,420,890,22,400,540,350,460,19,25,584,413,131,19,51,521,99,8955,8955,5900,2810,3090,40,500,1488,51,56,11.8,23,8545,52,Private,140,110
3613,Southern Methodist University,TX,2,NA,NA,NA,NA,NA,NA,NA,NA,22,27,4301,3455,1166,41,69,4892,387,12772,12772,5078,2652,2426,NA,576,1802,74,88,13.5,17,12726,72,Private,NA,NA
3615,Southwest Texas State University,TX,1,482,425,907,21,420,530,370,480,19,23,8532,5316,2421,14,48,13806,4277,840,4860,3676,NA,NA,884,500,NA,70,70,21.2,13,4056,39,Public,110,110
3619,Southwestern Adventist College,TX,2,419,395,814,21,320,500,310,460,17,24,321,318,172,11,27,620,280,7536,7536,3736,1494,2242,80,430,1651,44,77,13,12,5309,36,Private,180,150
3620,Southwestern University,TX,2,577,526,1103,25,520,640,470,580,23,28,1244,912,352,44,77,1177,43,11850,11850,4675,2150,2525,NA,600,1050,83,89,11.3,35,12995,67,Private,120,110
3621,St. Edward's University,TX,2,483,438,921,22,420,540,400,490,19,25,1272,1012,375,20,45,1732,936,9428,9428,4070,4070,NA,NA,600,NA,76,72,15.7,16,7037,46,Private,120,90
3623,St. Mary's University of San Antonio,TX,2,516,454,970,22,460,560,400,510,20,24,1243,1020,414,33,60,2149,418,8678,8678,3858,NA,NA,330,700,1736,82,83,16.2,7,7651,72,Private,100,110
3624,Stephen F. Austin State University,TX,1,467,472,939,21,390,510,380,490,19,22,5870,4461,2272,12,32,9851,1289,780,4860,3610,3610,NA,618,200,NA,85,87,21.4,3,3997,50,Public,120,110
3625,Sul Ross State University,TX,1,397,347,744,17,320,460,280,400,14,19,NA,NA,305,7,20,1535,412,672,3888,2980,1350,1630,612,450,1944,68,71,18.8,NA,5478,28,Public,140,120
3630,Prairie View A. and M. University,TX,1,377,332,709,17,NA,NA,NA,NA,NA,NA,2405,2234,1061,10,22,4564,448,840,4290,3500,1580,1920,820,598,1582,55,93,19.4,1,5967,35,Public,NA,NA
3631,Tarleton State University,TX,1,441,391,832,20,380,510,340,440,18,21,1195,1095,923,NA,28,4856,724,840,4860,2784,1292,1492,639,1000,NA,60,60,21.9,NA,4242,41,Public,130,100
3636,Texas Christian University,TX,2,NA,NA,NA,NA,460,600,420,540,21,27,4095,3079,1195,33,64,5064,660,8490,8490,3320,1920,1400,990,650,2400,81,93,14.8,23,9158,64,Private,140,120
3637,Jarvis Christian College,TX,2,341,316,657,11,NA,NA,NA,NA,NA,NA,575,482,206,9,18,542,9,3750,3750,3060,1550,1510,285,350,NA,48,48,12.1,NA,NA,25,Private,NA,NA
3638,Texas College,TX,2,330,290,620,16,NA,NA,NA,NA,NA,NA,254,189,189,15,26,503,40,3605,3605,2430,1580,850,455,300,300,37,44,18.4,NA,4800,26,Private,NA,NA
3639,Texas A&M University at Kingsville,TX,1,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,1822,1481,1055,10,33,4455,941,NA,NA,NA,NA,NA,NA,NA,NA,89,89,19.7,10,5049,42,Public,NA,NA
3641,Texas Lutheran College,TX,2,498,436,934,22,430,550,370,490,19,25,497,423,215,27,57,895,429,7850,7850,3410,1490,1920,50,490,1700,54,58,13.8,24,7002,50,Private,120,120
3642,Texas Southern University,TX,1,390,420,810,19,NA,NA,NA,NA,NA,NA,4345,3245,2604,15,85,5584,3101,780,7860,3360,1680,1680,NA,600,1700,65,75,18.2,21,3605,10,Public,NA,NA
3644,Texas Tech University,TX,1,526,456,982,23,460,590,400,510,20,25,6334,5051,2957,25,58,16785,2780,780,4860,3688,3688,NA,838,530,NA,82,92,24.7,24,5449,41,Public,130,110
3645,Texas Wesleyan University,TX,2,426,415,841,20,400,540,360,480,18,23,592,501,279,19,44,1204,392,6400,6400,3484,3484,NA,390,600,1800,80,83,14.5,10,7936,43,Private,140,120
3646,Texas Woman's University,TX,1,NA,NA,NA,NA,350,480,320,440,16,21,989,777,474,NA,NA,3791,1961,647,2279,2942,1502,1440,140,700,1200,67,70,14.3,6,6637,35,Public,130,120
3647,Trinity University,TX,2,635,575,1210,NA,595,695,515,625,24,30,2425,1818,601,62,93,2110,95,12240,12240,5150,3225,1925,140,500,490,94,96,9.6,20,14703,93,Private,100,110
3651,University of Dallas,TX,2,593,550,1143,26,530,660,490,600,24,28,681,588,246,44,74,1058,73,10760,10760,6230,4030,2200,50,500,1200,85,93,13.4,26,8731,63,Private,130,110
3652,University of Houston-Main Campus,TX,1,537,447,984,22,NA,NA,NA,NA,NA,NA,6233,3990,2150,32,65,15340,9355,672,4104,3980,NA,NA,690,600,NA,NA,NA,14.6,13,6895,32,Public,NA,NA
3654,University of St. Thomas,TX,2,560,500,1060,26,NA,NA,NA,NA,NA,NA,374,280,185,45,77,995,408,8550,8550,4050,2000,1670,96,500,1344,75,75,12.6,17,7237,62,Private,NA,NA
3656,University of Texas at Arlington,TX,1,506,434,940,21,450,580,385,520,19,24,3281,2559,1448,19,43,10975,8431,1206,4422,2780,1440,1340,NA,500,2850,73,73,21,4,4696,29,Public,130,135
3658,University of Texas at Austin,TX,1,603,523,1126,25,546,670,466,588,23,28,14752,9572,5329,48,85,30017,5189,840,5130,3309,1733,1576,1068,650,3140,91,99,19.7,11,7837,65,Public,124,122
3661,University of Texas at El Paso,TX,1,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,3528,2941,2252,NA,38,9551,4817,672,4104,NA,2460,NA,626,NA,NA,88,92,23.1,NA,NA,NA,Public,NA,NA
3663,Wayland Baptist University,TX,2,470,440,910,20,NA,NA,NA,NA,NA,NA,253,216,196,NA,NA,829,1817,5100,5100,2791,1116,1675,350,600,1702,50,50,13.6,5,6271,91,Private,NA,NA
3665,West Texas A&M University,TX,1,450,440,890,21,NA,NA,NA,NA,NA,NA,1950,1506,1023,7,35,4111,1301,672,4104,2706,1246,1460,626,500,NA,70,73,21.9,10,4717,34,Public,NA,NA
6967,Baylor University,TX,2,NA,NA,NA,NA,500,620,430,540,21,25,6075,5349,2367,34,66,9919,484,6450,6450,3920,2230,1690,570,600,1346,71,76,18.5,38,7503,72,Private,120,110
9741,University of Texas at Dallas,TX,1,632,556,1188,27,580,690,480,640,24,30,1089,780,410,46,79,2106,2919,784,4536,4953,NA,NA,724,645,2979,91,96,20.8,NA,9094,NA,Public,110,160
9930,Univ. of Texas of the Permian Basin,TX,1,438,401,839,19,NA,NA,NA,NA,NA,NA,116,90,59,14,46,841,704,840,5130,NA,3995,NA,718,600,2923,84,87,15.5,7,5482,NA,Public,NA,NA
10115,University of Texas at San Antonio,TX,1,484,423,907,21,430,583,371,477,NA,NA,4217,3100,1686,17,46,9375,5457,672,4104,5376,5376,NA,768,452,1200,94,100,25.3,3,4329,50,Public,153,106
10298,Texas A&M University at Galveston,TX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,481,243,22,47,1206,134,780,4860,3122,1560,1562,320,600,650,103,88,17.4,16,6415,43,Public,NA,NA
10366,Texas A&M Univ. at College Station,TX,1,578,491,1069,25,510,640,430,550,22,27,14474,10519,6392,49,85,31643,2798,840,5130,3412,1772,1640,751,600,2144,89,91,23.1,29,8471,69,Public,130,120
12826,University of Houston - Downtown,TX,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,1541,1108,NA,NA,3357,4701,672,4104,NA,NA,NA,328,500,2585,75,76,20.6,1,4079,8,Public,NA,NA
20648,Ambassador University,TX,2,516,493,1009,NA,470,600,430,540,NA,NA,397,244,223,32,61,1083,58,2700,2700,2900,900,2000,250,500,1150,34,34,17.2,NA,9434,NA,Private,130,110
3670,Brigham Young University at Provo,UT,2,NA,NA,NA,NA,NA,NA,NA,NA,24,29,7365,5402,4615,48,82,27378,1253,2340,2340,3580,2112,1468,NA,860,1220,76,76,20.5,40,7916,33,Private,NA,NA
3675,University of Utah,UT,1,543,484,1027,24,450,620,410,550,21,26,5095,4491,2400,27,53,13894,8374,1954,6857,3975,1550,2425,427,858,3093,89,93,12.8,9,9275,37,Public,170,140
3677,Utah State University,UT,1,520,480,1000,22,390,560,400,500,19,26,4281,3825,2426,26,53,10657,4257,1650,5775,3315,1335,1980,363,700,1460,83,93,18.7,10,7462,NA,Public,170,100
3678,Southern Utah University,UT,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685,1640,856,NA,NA,3684,678,1221,4362,2634,NA,NA,378,756,1794,62,69,20.5,7,4703,59,Public,NA,NA
3680,Weber State University,UT,1,NA,NA,NA,21,NA,NA,NA,NA,18,24,2632,2509,1750,NA,46,8609,5680,1377,5148,2595,1335,1260,366,537,1752,66,82,23.9,0,5334,38,Public,NA,NA
3681,Westminster College of Salt Lake City,UT,2,NA,NA,NA,NA,NA,NA,NA,NA,19,26,917,720,213,21,60,979,743,8820,8820,4050,1340,2710,60,600,2025,68,83,10.5,34,7170,50,Private,NA,NA
3702,Averett College,VA,2,469,424,893,NA,400,550,400,550,20,25,627,556,172,16,40,777,538,9925,9925,4135,NA,NA,350,750,1350,59,67,22.4,11,6523,48,Private,150,150
3703,Bluefield College,VA,2,431,388,819,20,NA,NA,NA,NA,NA,NA,377,358,181,15,30,653,129,7150,7150,4350,2770,1580,NA,450,1500,61,67,17.8,3,6259,53,Private,NA,NA
3704,Bridgewater College,VA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,673,292,22,53,881,55,10265,10265,4725,2215,2510,1000,560,875,68,73,13.2,24,8655,82,Private,NA,NA
3705,College of William and Mary,VA,1,640,600,1240,NA,590,700,540,650,NA,NA,7117,3106,1217,68,88,5186,134,2808,11720,4298,2318,1980,1748,600,800,89,92,12.1,31,9534,93,Public,110,110
3706,Christopher Newport University,VA,1,442,404,870,NA,NA,NA,NA,NA,NA,NA,883,766,428,3,37,2910,1749,2332,7860,4750,NA,NA,904,525,1889,80,82,21.2,16,4639,48,Public,NA,NA
3708,Eastern Mennonite College,VA,2,NA,NA,NA,NA,450,600,400,550,20,26,486,440,227,19,48,903,59,9650,9650,3800,1900,1900,NA,600,1300,46,65,11.4,29,10188,82,Private,150,150
3709,Emory & Henry College,VA,2,485,445,930,23,440,570,410,540,NA,NA,765,646,226,30,60,809,32,8578,8578,4408,1920,2488,622,700,1600,79,88,13.9,51,8061,82,Private,130,130
3711,Ferrum College,VA,2,431,388,819,NA,360,500,340,440,NA,NA,1339,1107,336,12,36,1051,82,9400,9400,4200,4200,NA,NA,500,1600,53,58,12.5,9,7967,22,Private,140,100
3713,Hampden - Sydney College,VA,2,564,517,1081,NA,510,620,460,570,NA,NA,817,644,307,20,40,945,1,13218,13218,4773,1903,2870,415,660,600,95,97,13.3,53,12263,69,Private,110,110
3714,Hampton University,VA,2,475,442,917,NA,430,580,420,480,NA,NA,7178,3755,1433,25,63,4623,740,7161,7161,3518,1838,1680,603,600,2000,60,64,14,9,6791,70,Private,150,60
3715,Hollins College,VA,2,502,505,1007,23,440,550,450,560,20,25,602,498,215,26,58,795,74,13470,13470,5515,3225,2290,234,500,850,78,91,11.1,48,13957,72,Private,110,110
3719,Longwood College,VA,1,497,455,952,23,450,530,410,490,19,23,2747,1870,724,12,47,2874,118,2606,7920,3962,NA,NA,1640,550,2200,74,80,18.4,23,5553,62,Public,80,80
3720,Lynchburg College,VA,2,NA,NA,NA,NA,390,510,360,460,NA,NA,1756,1500,366,3,21,1524,280,12450,12450,5400,2900,2500,100,450,870,62,66,12.4,24,8832,70,Private,120,100
3721,James Madison University,VA,1,586,521,1107,NA,540,640,480,570,NA,NA,11223,5285,2082,32,72,9652,742,3900,7994,4544,NA,NA,NA,500,732,77,81,17.9,29,5212,98,Public,100,90
3723,Mary Baldwin College,VA,2,468,461,929,NA,425,550,400,560,NA,NA,499,441,199,26,52,846,377,11200,11200,7400,7400,NA,NA,600,1300,66,79,6.8,50,10819,90,Private,125,160
3724,Marymount University,VA,2,467,440,907,NA,410,510,380,490,NA,NA,941,772,214,10,30,1247,776,11390,11390,5280,NA,NA,NA,500,750,77,82,10.6,17,8575,55,Private,100,110
3728,Old Dominion University,VA,1,494,440,934,NA,430,550,390,490,NA,NA,4569,3110,1251,18,39,8346,2501,3854,9464,4540,NA,NA,74,600,NA,79,86,15.1,17,6727,45,Public,120,100
3732,Radford University,VA,1,490,460,950,22,410,510,380,470,19,22,5702,4894,1742,15,37,8077,472,2924,6684,4110,4110,NA,NA,500,900,73,83,19.6,9,4519,62,Public,100,90
3733,Randolph-Macon College,VA,2,533,483,1016,NA,480,580,430,520,NA,NA,1771,1325,306,21,46,1071,27,13840,13840,3735,1850,1885,325,400,900,77,80,10.7,38,11080,74,Private,100,90
3734,Randolph-Macon Woman's College,VA,2,517,502,1019,25,470,570,450,560,21,28,696,616,169,35,66,653,56,13970,13970,6110,6110,NA,120,370,920,88,97,9.2,24,16358,68,Private,100,110
3735,Virginia Commonwealth University,VA,1,488,449,937,NA,420,550,390,510,NA,NA,4963,3497,1567,18,45,10262,5065,3034,10217,4182,1620,2562,880,500,3630,81,87,8.7,11,11183,45,Public,130,120
3736,Roanoke College,VA,2,532,487,1019,NA,470,580,430,535,NA,NA,2227,1790,437,27,54,1460,239,13425,13425,4425,NA,NA,NA,450,1200,85,89,13,26,9405,72,Private,110,105
3737,Shenandoah University,VA,2,477,438,915,20,NA,NA,NA,NA,NA,NA,818,620,218,NA,NA,868,247,10700,10700,4500,NA,NA,NA,450,1400,60,66,9.2,20,9471,59,Private,NA,NA
3739,St. Paul's College,VA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,581,243,8,17,617,34,5000,5000,3650,3650,NA,515,600,600,45,45,14,8,8426,45,Private,NA,NA
3742,Sweet Briar College,VA,2,510,500,1010,24,450,570,450,550,21,27,462,402,146,36,68,527,41,14500,14500,6000,6000,NA,125,500,600,91,99,6.5,48,18953,61,Private,120,100
3744,University of Richmond,VA,2,NA,NA,NA,NA,590,690,520,620,26,30,5892,2718,756,46,72,2854,594,14500,14500,3285,1880,1405,NA,700,1125,75,89,11.7,32,11984,100,Private,100,100
3746,Mary Washington College,VA,1,NA,NA,NA,NA,520,620,480,580,NA,NA,4350,2178,756,39,78,2997,736,2026,6490,4942,2712,2230,1180,650,2102,75,80,17.6,30,5358,84,Public,100,100
3747,Clinch Valley Coll. of  the Univ. of Virginia,VA,1,449,406,855,NA,NA,NA,NA,NA,NA,NA,689,561,250,15,30,1125,422,3093,7168,3689,1961,1728,NA,600,1900,67,67,18.1,9,4417,46,Public,NA,NA
3749,George Mason University,VA,1,NA,NA,NA,NA,470,570,420,520,NA,NA,5653,4326,1727,17,29,9528,3822,4044,10800,4840,3150,1690,25,580,1050,93,96,19.3,7,6751,46,Public,100,100
3752,Virginia Intermont College,VA,2,427,410,837,19,NA,NA,NA,NA,NA,NA,411,354,138,14,42,495,61,8170,8170,3980,3980,NA,100,600,3000,32,65,12.3,NA,NA,48,Private,NA,NA
3753,Virginia Military Institute,VA,1,541,484,1025,22,500,600,430,540,20,24,904,683,349,16,34,1191,NA,2980,9020,3800,NA,NA,1420,600,1000,84,84,11.1,51,10709,68,Public,100,110
3754,Virginia Tech,VA,1,NA,NA,NA,NA,529,640,440,550,NA,NA,15712,11719,4277,29,53,18511,604,3926,10260,3176,NA,NA,NA,740,2200,85,89,13.8,20,8944,73,Public,111,110
3764,Virginia State University,VA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,2440,704,2,30,3006,338,1894,5587,4845,2750,2095,1305,500,600,61,63,16,11,5733,31,Public,NA,NA
3765,Norfolk State University,VA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4066,3891,1358,NA,NA,6640,972,2782,6276,3600,2100,1500,35,350,2000,57,57,15.8,NA,5000,NA,Public,NA,NA
3766,Virginia Union University,VA,2,343,317,660,NA,NA,NA,NA,NA,NA,NA,1847,1610,453,19,59,1298,67,7384,7384,3494,NA,NA,458,500,1763,51,67,13.7,8,6757,30,Private,NA,NA
3767,Virginia Wesleyan College,VA,2,NA,NA,NA,NA,460,580,420,530,NA,NA,1470,900,287,20,49,1130,417,10900,10900,5100,2800,2300,150,500,550,70,81,15.7,14,7804,68,Private,120,110
3768,Washington and Lee University,VA,2,NA,NA,NA,NA,611,691,563,636,27,31,3315,1096,425,68,93,1584,3,13750,13750,4619,2019,2600,355,680,1115,81,96,9.6,45,15736,90,Private,80,73
6968,University of Virginia,VA,1,NA,NA,NA,NA,590,710,520,630,NA,NA,15849,5384,2678,74,95,11278,114,3724,12212,3792,1816,1976,756,500,1000,90,92,9.5,22,13597,95,Public,120,110
10392,Liberty University,VA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2814,2810,769,NA,NA,3350,253,5700,5700,4380,4380,NA,910,550,NA,55,71,17.9,NA,NA,NA,Private,NA,NA
29261,Christendom College,VA,2,568,568,1136,23,450,650,490,660,20,26,81,72,51,33,71,139,3,8730,8730,3600,NA,NA,150,400,800,92,92,9.3,17,10922,58,Private,200,170
3682,Bennington College,VT,2,551,565,1116,NA,500,600,520,620,22,29,519,327,114,25,53,457,2,21700,21700,4100,2100,2000,NA,600,500,35,59,10.1,33,16364,55,Private,100,100
3683,Castleton State College,VT,1,459,416,875,21,385,532,370,485,NA,NA,1257,940,363,9,22,1547,294,3660,7656,4690,2598,2092,570,400,700,89,91,14.7,8,6318,79,Public,147,115
3685,College of St. Joseph,VT,2,390,400,790,NA,320,450,310,440,NA,NA,141,118,55,12,21,201,173,8300,8300,4850,NA,NA,100,450,1300,53,53,9.5,19,6936,76,Private,130,130
3686,Goddard College,VT,2,489,511,1000,NA,338,538,300,610,NA,NA,96,87,49,NA,NA,257,NA,13936,13936,5104,5104,NA,70,525,945,56,72,14.5,8,4557,100,Private,200,310
3687,Green Mountain College,VT,2,440,440,880,NA,410,510,400,490,18,23,780,628,198,7,20,545,42,11750,11750,2700,NA,NA,300,400,850,77,83,14,24,6475,76,Private,100,90
3688,Johnson State College,VT,1,436,412,848,NA,NA,NA,NA,NA,NA,NA,833,669,279,3,13,1224,345,3312,7656,4690,2598,2092,585,500,624,80,91,14.4,15,6564,36,Public,NA,NA
3689,Lyndon State College,VT,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,502,223,6,20,959,150,3168,7320,4640,2092,2548,826,500,600,48,65,12.6,15,7114,51,Public,NA,NA
3690,Marlboro College,VT,2,520,550,1070,NA,500,600,520,640,NA,NA,268,187,63,NA,NA,260,11,18375,18375,6075,NA,NA,380,300,300,56,72,7.5,41,11767,61,Private,100,120
3691,Middlebury College,VT,2,NA,NA,NA,NA,610,700,560,650,27,30,3456,1171,451,64,89,2016,39,25750,25750,NA,NA,NA,170,540,1000,87,91,10.5,51,21426,97,Private,90,90
3692,Norwich University,VT,2,NA,NA,NA,20,430,560,390,490,20,25,1743,1625,626,8,29,1862,382,14134,14134,5270,NA,5270,NA,500,800,71,74,13.1,22,9209,63,Private,130,100
